IYEAR,COMMODITY_RELEASED_TYPE,CAUSE,LOCATION_LATITUDE,LOCATION_LONGITUDE,UNINTENTIONAL_RELEASE_BBLS,RELEASE LIT,RELEASE M3
2018,CRUDE OIL,EQUIPMENT FAILURE,29.34863,-94.93918,25.0,3975.0,3.975
2018,CRUDE OIL,EQUIPMENT FAILURE,44.779,-98.45854,0.4,63.6,0.0636
2018,CRUDE OIL,CORROSION FAILURE,28.1013,-97.763675,20.0,3180.0,3.18
2018,CRUDE OIL,CORROSION FAILURE,35.947101,-96.753007,2.9,461.09999999999997,0.46109999999999995
2018,CRUDE OIL,INCORRECT OPERATION,41.131109,-104.709265,1.2,190.79999999999998,0.1908
2018,CRUDE OIL,EXCAVATION DAMAGE,31.923508,-102.43158,300.0,47700.0,47.7
2018,CRUDE OIL,INCORRECT OPERATION,44.7152917,-85.2749673,8.0,1272.0,1.272
2018,CRUDE OIL,EQUIPMENT FAILURE,30.63515,-91.27909,100.0,15900.0,15.9
2018,CRUDE OIL,INCORRECT OPERATION,32.439145,-100.422595,10.0,1590.0,1.59
2018,CRUDE OIL,EQUIPMENT FAILURE,35.925846,-96.759384,13.3,2114.7000000000003,2.1147000000000005
2018,CRUDE OIL,OTHER OUTSIDE FORCE DAMAGE,27.531328,-97.959096,898.0,142782.0,142.782
2018,CRUDE OIL,EXCAVATION DAMAGE,36.240353,-97.710377,1567.0,249153.0,249.153
2018,CRUDE OIL,CORROSION FAILURE,28.4634965,-99.1404181,16.0,2544.0,2.544
2018,CRUDE OIL,EQUIPMENT FAILURE,29.203019,-89.04394,0.1,15.9,0.0159
2018,CRUDE OIL,INCORRECT OPERATION,28.6842147,-99.094517,675.0,107325.0,107.325
2018,CRUDE OIL,CORROSION FAILURE,32.386733,-99.763045,8.0,1272.0,1.272
2018,CRUDE OIL,EQUIPMENT FAILURE,32.00695,-102.21247,1970.0,313230.0,313.23
2018,CRUDE OIL,EQUIPMENT FAILURE,38.339289,-97.676811,0.3,47.699999999999996,0.0477
2018,CRUDE OIL,EQUIPMENT FAILURE,42.51168,-84.237904,0.24,38.16,0.03816
2018,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,35.95685,-96.731088,1.5,238.5,0.23850000000000002
2018,CRUDE OIL,EQUIPMENT FAILURE,38.34023,-97.676717,0.6,95.39999999999999,0.0954
2018,CRUDE OIL,EQUIPMENT FAILURE,45.65977,-108.764906,3.0,477.0,0.47700000000000004
2018,CRUDE OIL,CORROSION FAILURE,33.15213,-101.37278,114.8,18253.2,18.2532
2018,CRUDE OIL,CORROSION FAILURE,38.09369,-98.581894,2.0,318.0,0.318
2018,CRUDE OIL,NATURAL FORCE DAMAGE,27.82775,-97.19518,1.0,159.0,0.159
2018,CRUDE OIL,EQUIPMENT FAILURE,29.991667,-93.991388,1.0,159.0,0.159
2018,CRUDE OIL,EQUIPMENT FAILURE,32.2927083,-101.372588,21.77,3461.43,3.46143
2018,CRUDE OIL,EXCAVATION DAMAGE,30.006152,-90.857283,0.54,85.86,0.08586
2018,CRUDE OIL,EQUIPMENT FAILURE,30.00111,-93.9925,2.0,318.0,0.318
2018,CRUDE OIL,CORROSION FAILURE,32.066905,-96.47423,30.0,4770.0,4.7700000000000005
2018,CRUDE OIL,INCORRECT OPERATION,29.991667,-93.991388,2.0,318.0,0.318
2018,CRUDE OIL,EQUIPMENT FAILURE,35.41748236,-119.7023452,4.38,696.42,0.6964199999999999
2018,CRUDE OIL,INCORRECT OPERATION,31.967929,-103.865818,0.5,79.5,0.0795
2018,CRUDE OIL,EXCAVATION DAMAGE,27.7011961,-97.89859,1800.0,286200.0,286.2
2018,CRUDE OIL,OTHER OUTSIDE FORCE DAMAGE,32.4045947,-102.185039,300.0,47700.0,47.7
2018,CRUDE OIL,EQUIPMENT FAILURE,32.0644,-103.67686,1.0,159.0,0.159
2018,CRUDE OIL,CORROSION FAILURE,33.4103,-102.44483,15.0,2385.0,2.3850000000000002
2018,CRUDE OIL,EQUIPMENT FAILURE,29.788335,-94.400935,4.0,636.0,0.636
2018,CRUDE OIL,CORROSION FAILURE,34.334157,-98.06308,4.0,636.0,0.636
2018,CRUDE OIL,EQUIPMENT FAILURE,32.532861,-103.545529,2.0,318.0,0.318
2018,CRUDE OIL,EQUIPMENT FAILURE,29.3465,-94.9376,0.5,79.5,0.0795
2018,CRUDE OIL,EQUIPMENT FAILURE,31.2480323,-103.3510149,0.4,63.6,0.0636
2018,CRUDE OIL,EQUIPMENT FAILURE,33.247667,-102.654614,3.0,477.0,0.47700000000000004
2018,CRUDE OIL,INCORRECT OPERATION,30.439918,-98.747986,282.0,44838.0,44.838
2018,CRUDE OIL,CORROSION FAILURE,33.207099,-92.635156,6.0,954.0,0.9540000000000001
2018,CRUDE OIL,EQUIPMENT FAILURE,45.944809,-86.972899,0.24,38.16,0.03816
2018,CRUDE OIL,EQUIPMENT FAILURE,32.0898,-102.1379,0.2,31.8,0.0318
2018,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,35.73283,-107.74805,925.0,147075.0,147.07500000000002
2018,CRUDE OIL,INCORRECT OPERATION,30.003623,-90.855824,20.0,3180.0,3.18
2018,CRUDE OIL,EQUIPMENT FAILURE,27.8189044,-97.5079139,5.0,795.0,0.795
2018,CRUDE OIL,CORROSION FAILURE,29.996486,-93.992575,0.2,31.8,0.0318
2018,CRUDE OIL,EXCAVATION DAMAGE,36.79827,-98.34172,0.5,79.5,0.0795
2018,CRUDE OIL,INCORRECT OPERATION,35.0544,-119.3178,2.0,318.0,0.318
2018,CRUDE OIL,INCORRECT OPERATION,33.91601,-98.43654,0.0,0.0,0.0
2018,CRUDE OIL,EQUIPMENT FAILURE,32.080654,-103.178045,3.0,477.0,0.47700000000000004
2018,CRUDE OIL,EQUIPMENT FAILURE,34.89906,-97.760908,8.0,1272.0,1.272
2018,CRUDE OIL,EQUIPMENT FAILURE,34.87118,-105.93844,0.71,112.89,0.11289
2018,CRUDE OIL,EQUIPMENT FAILURE,32.1045,-102.1996,2.0,318.0,0.318
2018,CRUDE OIL,EQUIPMENT FAILURE,32.00727,-102.04082,0.8,127.2,0.1272
2018,CRUDE OIL,CORROSION FAILURE,28.935772,-95.320583,4922.0,782598.0,782.5980000000001
2018,CRUDE OIL,EQUIPMENT FAILURE,31.63329,-101.98251,245.0,38955.0,38.955
2018,CRUDE OIL,CORROSION FAILURE,31.31968,-86.807564,65.0,10335.0,10.335
2018,CRUDE OIL,EQUIPMENT FAILURE,29.631292,-95.226015,2.0,318.0,0.318
2018,CRUDE OIL,EQUIPMENT FAILURE,37.629431,-100.980978,0.38,60.42,0.06042
2018,CRUDE OIL,EQUIPMENT FAILURE,44.256628,-105.063408,2.0,318.0,0.318
2018,CRUDE OIL,EQUIPMENT FAILURE,46.686998,-92.062559,0.18,28.619999999999997,0.02862
2018,CRUDE OIL,INCORRECT OPERATION,29.743266,-90.601545,40.0,6360.0,6.36
2018,CRUDE OIL,EQUIPMENT FAILURE,48.27263797,-103.3607872,0.5,79.5,0.0795
2018,CRUDE OIL,CORROSION FAILURE,46.686986,-92.057713,2.0,318.0,0.318
2018,CRUDE OIL,EQUIPMENT FAILURE,31.8796,-102.1258,66.0,10494.0,10.494
2018,CRUDE OIL,EQUIPMENT FAILURE,35.73283,-107.74805,3.8,604.1999999999999,0.6042
2018,CRUDE OIL,EQUIPMENT FAILURE,34.81973,-97.44531,1.0,159.0,0.159
2018,CRUDE OIL,EQUIPMENT FAILURE,43.795866,-108.175754,1.25,198.75,0.19875
2018,CRUDE OIL,INCORRECT OPERATION,37.060849,-95.576661,24.0,3816.0,3.8160000000000003
2018,CRUDE OIL,EQUIPMENT FAILURE,30.18138,-94.429033,1.0,159.0,0.159
2018,CRUDE OIL,EQUIPMENT FAILURE,47.691144,-95.411511,0.19,30.21,0.03021
2018,CRUDE OIL,INCORRECT OPERATION,28.9226,-98.1435,27.0,4293.0,4.293
2018,CRUDE OIL,EQUIPMENT FAILURE,29.7486,-95.1285,1.5,238.5,0.23850000000000002
2018,CRUDE OIL,CORROSION FAILURE,34.0605,-98.568,15.0,2385.0,2.3850000000000002
2018,CRUDE OIL,EXCAVATION DAMAGE,31.98165,-100.57514,10.0,1590.0,1.59
2018,CRUDE OIL,EQUIPMENT FAILURE,35.843945,-98.243177,0.11,17.49,0.01749
2018,CRUDE OIL,EQUIPMENT FAILURE,33.86333,-97.95332,1.0,159.0,0.159
2018,CRUDE OIL,CORROSION FAILURE,32.4472,-94.736888,0.5,79.5,0.0795
2018,CRUDE OIL,EQUIPMENT FAILURE,33.78740126,-102.5202362,0.29,46.11,0.04611
2018,CRUDE OIL,EQUIPMENT FAILURE,32.44099167,-101.4692917,1.85,294.15000000000003,0.29415
2018,CRUDE OIL,CORROSION FAILURE,32.07935,-103.18034,1.0,159.0,0.159
2018,CRUDE OIL,EQUIPMENT FAILURE,48.111882,-103.771465,75.0,11925.0,11.925
2018,CRUDE OIL,OTHER ACCIDENT CAUSE,33.78269,-118.24431,2.0,318.0,0.318
2018,CRUDE OIL,EQUIPMENT FAILURE,31.767259,-103.17139,3.0,477.0,0.47700000000000004
2018,CRUDE OIL,EQUIPMENT FAILURE,31.53802,-90.45444,1.5,238.5,0.23850000000000002
2018,CRUDE OIL,EQUIPMENT FAILURE,31.7457,-100.2678,0.1,15.9,0.0159
2018,CRUDE OIL,EQUIPMENT FAILURE,30.00138,-93.986591,0.7,111.3,0.1113
2018,CRUDE OIL,INCORRECT OPERATION,31.767539,-103.172228,2.0,318.0,0.318
2018,CRUDE OIL,EQUIPMENT FAILURE,28.290415,-88.764417,0.75,119.25,0.11925000000000001
2018,CRUDE OIL,EXCAVATION DAMAGE,31.69896,-101.89204,890.0,141510.0,141.51
2018,CRUDE OIL,EQUIPMENT FAILURE,29.524865,-95.107522,1.42,225.78,0.22578
2018,CRUDE OIL,EQUIPMENT FAILURE,48.3348,-102.241702,18.0,2862.0,2.862
2018,CRUDE OIL,EQUIPMENT FAILURE,29.156902,-90.175944,2.24,356.16,0.35616000000000003
2018,CRUDE OIL,EQUIPMENT FAILURE,32.44099167,-101.4692917,3.5,556.5,0.5565
2018,CRUDE OIL,INCORRECT OPERATION,40.200501,-104.608058,0.36,57.239999999999995,0.05724
2018,CRUDE OIL,EQUIPMENT FAILURE,27.8189044,-97.5079139,0.7,111.3,0.1113
2018,CRUDE OIL,EQUIPMENT FAILURE,32.914781,-102.853647,10.0,1590.0,1.59
2018,CRUDE OIL,EQUIPMENT FAILURE,30.00138,-93.986591,1.0,159.0,0.159
2018,CRUDE OIL,OTHER OUTSIDE FORCE DAMAGE,34.231129,-97.50474,20.0,3180.0,3.18
2018,CRUDE OIL,EQUIPMENT FAILURE,48.1144,-103.76725,0.5,79.5,0.0795
2018,CRUDE OIL,EQUIPMENT FAILURE,32.861727,-102.919351,1.7,270.3,0.27030000000000004
2018,CRUDE OIL,EQUIPMENT FAILURE,33.9192,-98.4353,2.0,318.0,0.318
2018,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,28.31291,-99.72928,15.0,2385.0,2.3850000000000002
2018,CRUDE OIL,CORROSION FAILURE,35.64222,-97.5532,15.0,2385.0,2.3850000000000002
2018,CRUDE OIL,EQUIPMENT FAILURE,31.167951,-103.548756,0.6,95.39999999999999,0.0954
2018,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,30.83956,-96.392,14.0,2226.0,2.226
2018,CRUDE OIL,INCORRECT OPERATION,32.01913,-102.01311,75.0,11925.0,11.925
2018,CRUDE OIL,INCORRECT OPERATION,29.741758,-95.124244,0.0,0.0,0.0
2018,CRUDE OIL,EQUIPMENT FAILURE,29.7463,-95.1228,1.0,159.0,0.159
2018,CRUDE OIL,INCORRECT OPERATION,31.94459,-101.91906,20.0,3180.0,3.18
2018,CRUDE OIL,EQUIPMENT FAILURE,32.52274678,-103.9322122,0.36,57.239999999999995,0.05724
2018,CRUDE OIL,EQUIPMENT FAILURE,29.896608,-92.069501,4.2,667.8000000000001,0.6678000000000001
2018,CRUDE OIL,EQUIPMENT FAILURE,31.24807,-103.3507,0.5,79.5,0.0795
2018,CRUDE OIL,EQUIPMENT FAILURE,29.26083333,-89.19916666,0.1,15.9,0.0159
2018,CRUDE OIL,CORROSION FAILURE,35.9521,-96.7599,2.0,318.0,0.318
2018,CRUDE OIL,EQUIPMENT FAILURE,32.291212,-101.37366,0.24,38.16,0.03816
2018,CRUDE OIL,CORROSION FAILURE,31.72976,-105.22399,0.4,63.6,0.0636
2018,CRUDE OIL,EQUIPMENT FAILURE,31.9965,-102.0321,4.5,715.5,0.7155
2018,CRUDE OIL,CORROSION FAILURE,28.66784,-99.06627,139.0,22101.0,22.101
2018,CRUDE OIL,EQUIPMENT FAILURE,48.27234436,-103.3593709,0.76,120.84,0.12084
2018,CRUDE OIL,CORROSION FAILURE,28.659741,-99.049428,1.0,159.0,0.159
2018,CRUDE OIL,CORROSION FAILURE,28.63859,-99.01086,136.0,21624.0,21.624
2018,CRUDE OIL,EQUIPMENT FAILURE,46.388934,-104.447554,1.0,159.0,0.159
2018,CRUDE OIL,EQUIPMENT FAILURE,34.918501,-118.926014,58.0,9222.0,9.222
2018,CRUDE OIL,EQUIPMENT FAILURE,29.74630278,-95.12991667,1.0,159.0,0.159
2018,CRUDE OIL,EQUIPMENT FAILURE,36.01007,-96.56058,40.0,6360.0,6.36
2018,CRUDE OIL,INCORRECT OPERATION,31.97784,-103.66366,3.1,492.90000000000003,0.49290000000000006
2018,CRUDE OIL,EQUIPMENT FAILURE,29.74630278,-95.12991667,4.5,715.5,0.7155
2018,CRUDE OIL,EQUIPMENT FAILURE,31.141111,-102.188611,0.71,112.89,0.11289
2018,CRUDE OIL,INCORRECT OPERATION,32.020914,-102.0162,45.0,7155.0,7.155
2018,CRUDE OIL,EQUIPMENT FAILURE,46.685914,-92.062161,2.0,318.0,0.318
2018,CRUDE OIL,CORROSION FAILURE,30.05006,-94.07014,0.4,63.6,0.0636
2018,CRUDE OIL,CORROSION FAILURE,33.862523,-118.223255,0.83,131.97,0.13197
2018,CRUDE OIL,EQUIPMENT FAILURE,32.291212,-101.37366,2.0,318.0,0.318
2018,CRUDE OIL,EQUIPMENT FAILURE,47.963,-102.4635,0.28,44.52,0.044520000000000004
2018,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,39.326222,-87.901217,1.5,238.5,0.23850000000000002
2018,CRUDE OIL,EQUIPMENT FAILURE,34.860589,-118.880706,4.69,745.71,0.7457100000000001
2018,CRUDE OIL,INCORRECT OPERATION,31.954493,-103.727189,24.3,3863.7000000000003,3.8637
2018,CRUDE OIL,INCORRECT OPERATION,29.66714962,-91.01025244,0.48,76.32,0.07632
2018,CRUDE OIL,EQUIPMENT FAILURE,38.34031,-98.31146,2.19,348.21,0.34820999999999996
2018,CRUDE OIL,EQUIPMENT FAILURE,47.926967,-102.95,0.13,20.67,0.02067
2018,CRUDE OIL,EQUIPMENT FAILURE,32.48095,-94.83635,5.0,795.0,0.795
2018,CRUDE OIL,EQUIPMENT FAILURE,29.793839,-95.279702,2.0,318.0,0.318
2018,CRUDE OIL,EQUIPMENT FAILURE,48.082527,-103.835038,1.5,238.5,0.23850000000000002
2018,CRUDE OIL,EQUIPMENT FAILURE,34.188567,-97.375986,3.0,477.0,0.47700000000000004
2018,CRUDE OIL,INCORRECT OPERATION,38.82746,-90.0882,0.12,19.08,0.01908
2018,CRUDE OIL,CORROSION FAILURE,29.63064,-95.22621,1.5,238.5,0.23850000000000002
2018,CRUDE OIL,EQUIPMENT FAILURE,40.038471,-96.999298,0.36,57.239999999999995,0.05724
2018,CRUDE OIL,EXCAVATION DAMAGE,35.61258,-97.67867,3381.0,537579.0,537.5790000000001
2018,CRUDE OIL,INCORRECT OPERATION,35.1544,-119.3368,230.0,36570.0,36.57
2018,CRUDE OIL,EQUIPMENT FAILURE,35.94646,-96.742705,0.6,95.39999999999999,0.0954
2018,CRUDE OIL,INCORRECT OPERATION,42.22553,-104.694565,60.0,9540.0,9.540000000000001
2018,CRUDE OIL,EQUIPMENT FAILURE,32.015967,-102.015996,0.3,47.699999999999996,0.0477
2018,CRUDE OIL,INCORRECT OPERATION,31.526931,-103.560759,4.0,636.0,0.636
2018,CRUDE OIL,EQUIPMENT FAILURE,35.064149,-119.063437,3.19,507.21,0.5072099999999999
2018,CRUDE OIL,EQUIPMENT FAILURE,35.9402,-96.7431,2.0,318.0,0.318
2018,CRUDE OIL,EQUIPMENT FAILURE,33.91934,-98.43655,4.0,636.0,0.636
2018,CRUDE OIL,EQUIPMENT FAILURE,31.859541,-101.432002,3.0,477.0,0.47700000000000004
2018,CRUDE OIL,CORROSION FAILURE,35.9524,-96.7602,1.0,159.0,0.159
2018,CRUDE OIL,EQUIPMENT FAILURE,32.529014,-100.854392,0.83,131.97,0.13197
2018,CRUDE OIL,CORROSION FAILURE,35.43542,-96.44107,1.0,159.0,0.159
2018,CRUDE OIL,CORROSION FAILURE,35.950335,-96.759807,12.0,1908.0,1.9080000000000001
2018,CRUDE OIL,NATURAL FORCE DAMAGE,33.40989,-102.44548,0.12,19.08,0.01908
2018,CRUDE OIL,EQUIPMENT FAILURE,29.747927,-95.129059,0.3,47.699999999999996,0.0477
2018,CRUDE OIL,EQUIPMENT FAILURE,29.743681,-95.130119,1.0,159.0,0.159
2018,CRUDE OIL,EQUIPMENT FAILURE,47.918652,-104.029373,0.6,95.39999999999999,0.0954
2018,CRUDE OIL,EQUIPMENT FAILURE,47.4594805,-102.5043916,1.0,159.0,0.159
2018,CRUDE OIL,INCORRECT OPERATION,40.944103,-88.647119,0.36,57.239999999999995,0.05724
2018,CRUDE OIL,EQUIPMENT FAILURE,37.213922,-88.867619,13.35,2122.65,2.12265
2018,CRUDE OIL,EQUIPMENT FAILURE,40.80547,-111.92975,0.2,31.8,0.0318
2018,CRUDE OIL,INCORRECT OPERATION,47.803227,-102.878937,0.2,31.8,0.0318
2018,CRUDE OIL,EQUIPMENT FAILURE,32.01653,-102.015531,1.0,159.0,0.159
2018,CRUDE OIL,CORROSION FAILURE,35.957955,-96.724606,20.0,3180.0,3.18
2018,CRUDE OIL,INCORRECT OPERATION,48.285225,-103.321873,0.7,111.3,0.1113
2018,CRUDE OIL,OTHER OUTSIDE FORCE DAMAGE,48.285006,-103.635292,0.01,1.59,0.00159
2018,CRUDE OIL,EQUIPMENT FAILURE,47.80357,-102.90159,3.0,477.0,0.47700000000000004
2018,CRUDE OIL,EQUIPMENT FAILURE,30.00104,-93.992639,0.5,79.5,0.0795
2018,CRUDE OIL,EQUIPMENT FAILURE,48.288314,-102.92445,0.5,79.5,0.0795
2018,CRUDE OIL,EQUIPMENT FAILURE,42.22607,-104.69298,0.22,34.98,0.03498
2017,CRUDE OIL,EQUIPMENT FAILURE,32.016435,-102.015482,2.0,318.0,0.318
2017,CRUDE OIL,EQUIPMENT FAILURE,36.805299,-101.287597,0.2,31.8,0.0318
2017,CRUDE OIL,EQUIPMENT FAILURE,32.652011,-103.139865,3.0,477.0,0.47700000000000004
2017,CRUDE OIL,EQUIPMENT FAILURE,46.902494,-103.29561,2.0,318.0,0.318
2017,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,31.77636,-96.39561,3.0,477.0,0.47700000000000004
2017,CRUDE OIL,INCORRECT OPERATION,29.24556388,-88.98229444,2.0,318.0,0.318
2017,CRUDE OIL,INCORRECT OPERATION,39.632548,-87.284127,0.2,31.8,0.0318
2017,CRUDE OIL,EQUIPMENT FAILURE,29.47,-90.25444,6.67,1060.53,1.06053
2017,CRUDE OIL,CORROSION FAILURE,29.912147,-95.619236,28.0,4452.0,4.452
2017,CRUDE OIL,INCORRECT OPERATION,36.970815,-94.314771,0.6,95.39999999999999,0.0954
2017,CRUDE OIL,EQUIPMENT FAILURE,29.707784,-95.230194,3.0,477.0,0.47700000000000004
2017,CRUDE OIL,EQUIPMENT FAILURE,30.008065,-90.400803,0.24,38.16,0.03816
2017,CRUDE OIL,EQUIPMENT FAILURE,34.202081,-97.347599,0.48,76.32,0.07632
2017,CRUDE OIL,EQUIPMENT FAILURE,41.514645,-87.450047,0.48,76.32,0.07632
2017,CRUDE OIL,EQUIPMENT FAILURE,28.949544,-95.430595,2.0,318.0,0.318
2017,CRUDE OIL,INCORRECT OPERATION,32.016044,-102.015809,1.0,159.0,0.159
2017,CRUDE OIL,EQUIPMENT FAILURE,32.021719,-102.016295,20.0,3180.0,3.18
2017,CRUDE OIL,INCORRECT OPERATION,43.66692,-105.06688,33.0,5247.0,5.247
2017,CRUDE OIL,EQUIPMENT FAILURE,42.90143,-82.50977,1.0,159.0,0.159
2017,CRUDE OIL,EQUIPMENT FAILURE,29.759805,-96.148241,1.0,159.0,0.159
2017,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,44.839036,-84.374795,0.01,1.59,0.00159
2017,CRUDE OIL,EXCAVATION DAMAGE,32.879977,-103.305339,45.0,7155.0,7.155
2017,CRUDE OIL,EQUIPMENT FAILURE,29.997998,-93.990199,4.0,636.0,0.636
2017,CRUDE OIL,CORROSION FAILURE,32.00539,-102.04479,40.0,6360.0,6.36
2017,CRUDE OIL,EQUIPMENT FAILURE,48.272907,-103.360097,0.5,79.5,0.0795
2017,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,45.709444,-97.876944,6592.0,1048128.0,1048.128
2017,CRUDE OIL,CORROSION FAILURE,29.996519,-93.992611,2.0,318.0,0.318
2017,CRUDE OIL,CORROSION FAILURE,28.64972222,-99.02666667,60.0,9540.0,9.540000000000001
2017,CRUDE OIL,CORROSION FAILURE,38.0952582,-98.5821395,851.0,135309.0,135.309
2017,CRUDE OIL,EQUIPMENT FAILURE,46.695639,-92.049378,1.76,279.84,0.27984
2017,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,41.916909,-93.567881,0.5,79.5,0.0795
2017,CRUDE OIL,CORROSION FAILURE,32.650636,-103.14037,10.0,1590.0,1.59
2017,CRUDE OIL,EQUIPMENT FAILURE,35.986976,-96.745748,15.0,2385.0,2.3850000000000002
2017,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,46.127809,-88.602751,0.01,1.59,0.00159
2017,CRUDE OIL,EXCAVATION DAMAGE,33.757825,-118.111294,100.0,15900.0,15.9
2017,CRUDE OIL,EQUIPMENT FAILURE,39.643181,-94.618246,0.25,39.75,0.03975
2017,CRUDE OIL,NATURAL FORCE DAMAGE,47.3807703,-102.3121611,0.2,31.8,0.0318
2017,CRUDE OIL,EQUIPMENT FAILURE,32.291212,-101.37366,4.0,636.0,0.636
2017,CRUDE OIL,INCORRECT OPERATION,29.75895,-96.147769,0.2,31.8,0.0318
2017,CRUDE OIL,OTHER ACCIDENT CAUSE,33.157,-102.89,0.33,52.470000000000006,0.05247000000000001
2017,CRUDE OIL,EQUIPMENT FAILURE,32.021079,-102.016291,0.2,31.8,0.0318
2017,CRUDE OIL,CORROSION FAILURE,38.819032,-90.091097,5.95,946.0500000000001,0.9460500000000001
2017,CRUDE OIL,INCORRECT OPERATION,31.9461,-101.91646,0.5,79.5,0.0795
2017,CRUDE OIL,INCORRECT OPERATION,30.01194,-90.86056,52.9,8411.1,8.411100000000001
2017,CRUDE OIL,EQUIPMENT FAILURE,29.57576,-96.399944,200.0,31800.0,31.8
2017,CRUDE OIL,CORROSION FAILURE,32.23895,-95.02666667,8.0,1272.0,1.272
2017,CRUDE OIL,CORROSION FAILURE,41.10592,-107.63881,18.0,2862.0,2.862
2017,CRUDE OIL,CORROSION FAILURE,32.47849,-94.86813,20.0,3180.0,3.18
2017,CRUDE OIL,CORROSION FAILURE,35.958915,-96.753261,2.0,318.0,0.318
2017,CRUDE OIL,EQUIPMENT FAILURE,35.939959,-96.747774,80.0,12720.0,12.72
2017,CRUDE OIL,EQUIPMENT FAILURE,40.407564,-99.322402,3.02,480.18,0.48018
2017,CRUDE OIL,CORROSION FAILURE,41.516035,-87.449878,10.0,1590.0,1.59
2017,CRUDE OIL,NATURAL FORCE DAMAGE,48.80512,-103.61746,0.7,111.3,0.1113
2017,CRUDE OIL,CORROSION FAILURE,29.707084,-95.237799,463.0,73617.0,73.617
2017,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,42.210771,-104.50558,2949.0,468891.0,468.891
2017,CRUDE OIL,EQUIPMENT FAILURE,34.860589,-118.880706,35.0,5565.0,5.565
2017,CRUDE OIL,NATURAL FORCE DAMAGE,28.843,-89.354,3.5,556.5,0.5565
2017,CRUDE OIL,CORROSION FAILURE,44.679531,-108.359569,4.0,636.0,0.636
2017,CRUDE OIL,EQUIPMENT FAILURE,31.656332,-102.248096,0.5,79.5,0.0795
2017,CRUDE OIL,EXCAVATION DAMAGE,35.92762,-96.76167,377.0,59943.0,59.943
2017,CRUDE OIL,OTHER OUTSIDE FORCE DAMAGE,32.35204,-93.68041,10.0,1590.0,1.59
2017,CRUDE OIL,EQUIPMENT FAILURE,29.765296,-95.144848,20.0,3180.0,3.18
2017,CRUDE OIL,EXCAVATION DAMAGE,35.013658,-97.787268,353.5,56206.5,56.2065
2017,CRUDE OIL,CORROSION FAILURE,42.851162,-106.356422,320.0,50880.0,50.88
2017,CRUDE OIL,EQUIPMENT FAILURE,47.689224,-95.408377,0.59,93.80999999999999,0.09380999999999999
2017,CRUDE OIL,EQUIPMENT FAILURE,35.256521,-100.924335,2.0,318.0,0.318
2017,CRUDE OIL,CORROSION FAILURE,37.69283,-98.389093,45.0,7155.0,7.155
2017,CRUDE OIL,EQUIPMENT FAILURE,34.860589,-118.880706,11.21,1782.39,1.7823900000000001
2017,CRUDE OIL,EQUIPMENT FAILURE,29.759627,-95.142502,0.2,31.8,0.0318
2017,CRUDE OIL,INCORRECT OPERATION,30.88541,-96.5212,0.2,31.8,0.0318
2017,CRUDE OIL,CORROSION FAILURE,43.67014,-105.00036,0.5,79.5,0.0795
2017,CRUDE OIL,CORROSION FAILURE,34.3762,-118.790892,0.3,47.699999999999996,0.0477
2017,CRUDE OIL,EQUIPMENT FAILURE,32.160741,-102.633028,1.0,159.0,0.159
2017,CRUDE OIL,EQUIPMENT FAILURE,27.8125,-97.5036,0.83,131.97,0.13197
2017,CRUDE OIL,EXCAVATION DAMAGE,28.654717,-99.038606,95.0,15105.0,15.105
2017,CRUDE OIL,NATURAL FORCE DAMAGE,29.520833,-95.11027217,0.9,143.1,0.1431
2017,CRUDE OIL,NATURAL FORCE DAMAGE,29.974641,-93.936043,0.38,60.42,0.06042
2017,CRUDE OIL,NATURAL FORCE DAMAGE,29.52096,-95.105292,0.07,11.13,0.011130000000000001
2017,CRUDE OIL,EQUIPMENT FAILURE,29.737879,-95.224767,800.0,127200.0,127.2
2017,CRUDE OIL,EQUIPMENT FAILURE,32.52912,-100.85401,29.05,4618.95,4.61895
2017,CRUDE OIL,OTHER OUTSIDE FORCE DAMAGE,32.023815,-102.017738,1.0,159.0,0.159
2017,CRUDE OIL,INCORRECT OPERATION,30.239249,-93.290104,6.6,1049.3999999999999,1.0493999999999999
2017,CRUDE OIL,EQUIPMENT FAILURE,32.529108,-100.854694,9.69,1540.7099999999998,1.5407099999999998
2017,CRUDE OIL,CORROSION FAILURE,41.41433,-87.98899,0.72,114.47999999999999,0.11448
2017,CRUDE OIL,EQUIPMENT FAILURE,29.760865,-95.144305,10.0,1590.0,1.59
2017,CRUDE OIL,INCORRECT OPERATION,45.114006,-105.095908,2.0,318.0,0.318
2017,CRUDE OIL,EQUIPMENT FAILURE,29.758445,-96.147061,2.0,318.0,0.318
2017,CRUDE OIL,INCORRECT OPERATION,32.75599,-102.719168,25.0,3975.0,3.975
